configuration_id,window_id,gt_rally_id,first_or_last,gt_frame,buffer_start,buffer_end,buffer_has_candidate,selected_candidate_frame,additional_candidate_count,strict_tolerance_base30,strict_tolerance_frames,candidate_gt_relation,matched_gt_rally_id,matched_gt_frame,predicted_boundary_classification,associated_predicted_span_id,associated_predicted_span_start,associated_predicted_span_end,candidate_predicted_rally_id,candidate_assigned_to_associated_span,candidate_span_relation,required_boundary_extension_frames
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,183,92,first,108888,108813,108964,True,108896,2,5,4,no_gt_stroke_match,,,split,,,,95,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,184,92,last,109792,109717,109868,True,109749,0,5,4,other_gt_stroke_match,92,109752,split,,,,95,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,185,93,first,110483,110408,110559,True,110504,1,5,4,other_gt_stroke_match,93,110506,covered,96,110478,110822,96,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,186,93,last,110790,110715,110866,True,110794,2,5,4,first_last_stroke_match,93,110790,covered,96,110478,110822,96,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,187,94,first,113075,113000,113151,True,113085,2,5,4,other_gt_stroke_match,94,113089,covered,98,113061,113427,98,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,188,94,last,113397,113322,113473,True,113383,3,5,4,other_gt_stroke_match,94,113384,covered,98,113061,113427,98,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,189,95,first,113940,113865,114016,True,113957,3,5,4,other_gt_stroke_match,95,113958,covered,99,113906,114446,99,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,190,95,last,114408,114333,114484,True,114401,2,5,4,no_gt_stroke_match,,,covered,99,113906,114446,99,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,191,96,first,114993,114918,115069,True,114980,3,5,4,no_gt_stroke_match,,,covered,100,114979,115543,100,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,192,96,last,115491,115416,115567,True,115459,1,5,4,other_gt_stroke_match,96,115462,covered,100,114979,115543,100,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,193,97,first,116220,116145,116262,True,116238,0,5,4,no_gt_stroke_match,,,split,,,,101,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,194,97,last,116302,116262,116378,True,116300,3,5,4,first_last_stroke_match,97,116302,split,,,,101,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,195,98,first,116775,116700,116851,True,116768,3,5,4,no_gt_stroke_match,,,split,,,,102,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,196,98,last,117327,117252,117403,True,117307,0,5,4,other_gt_stroke_match,98,117308,split,,,,102,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,197,99,first,118904,118829,118980,True,118896,4,5,4,no_gt_stroke_match,,,covered,103,118871,119985,103,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,198,99,last,119953,119878,120029,True,119954,1,5,4,first_last_stroke_match,99,119953,covered,103,118871,119985,103,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,199,100,first,121539,121464,121615,True,121565,0,5,4,other_gt_stroke_match,100,121566,split,,,,104,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,200,100,last,121742,121667,121818,True,121739,3,5,4,first_last_stroke_match,100,121742,split,,,,104,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,201,101,first,122326,122251,122394,True,122338,2,5,4,other_gt_stroke_match,101,122339,covered,105,122310,122474,105,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,202,101,last,122461,122394,122537,True,122419,0,5,4,other_gt_stroke_match,101,122422,covered,105,122310,122474,105,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,203,102,first,122926,122851,123002,True,122925,2,5,4,first_last_stroke_match,102,122926,covered,106,122918,123165,106,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,204,102,last,123137,123062,123213,True,123137,2,5,4,first_last_stroke_match,102,123137,covered,106,122918,123165,106,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,205,103,first,124755,124680,124831,True,124755,2,5,4,first_last_stroke_match,103,124755,covered,107,124754,125209,107,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,206,103,last,125197,125122,125273,True,125170,1,5,4,other_gt_stroke_match,103,125173,covered,107,124754,125209,107,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,207,104,first,125913,125838,125989,True,125913,3,5,4,first_last_stroke_match,104,125913,covered,108,125908,126872,108,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,208,104,last,126816,126741,126892,True,126812,3,5,4,first_last_stroke_match,104,126816,covered,108,125908,126872,108,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,209,105,first,127853,127778,127929,True,127863,2,5,4,no_gt_stroke_match,,,covered,109,127776,128177,109,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,210,105,last,128083,128008,128159,True,128110,2,5,4,no_gt_stroke_match,,,covered,109,127776,128177,109,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,211,106,first,128771,128696,128841,True,128772,3,5,4,first_last_stroke_match,106,128771,covered,110,128767,128959,110,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,212,106,last,128910,128841,128986,True,128909,4,5,4,first_last_stroke_match,106,128910,covered,110,128767,128959,110,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,213,107,first,129575,129500,129630,True,129563,3,5,4,no_gt_stroke_match,,,covered,111,129562,129702,111,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,214,107,last,129683,129630,129759,True,129667,1,5,4,no_gt_stroke_match,,,covered,111,129562,129702,111,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,215,108,first,131247,131172,131323,True,131245,3,5,4,first_last_stroke_match,108,131247,covered,112,131240,131793,112,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,216,108,last,131758,131683,131834,True,131734,0,5,4,other_gt_stroke_match,108,131737,covered,112,131240,131793,112,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,217,109,first,132577,132502,132584,True,132540,2,5,4,no_gt_stroke_match,,,covered,113,132510,132653,113,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,218,109,last,132590,132584,132666,True,132587,1,5,4,first_last_stroke_match,109,132590,covered,113,132510,132653,113,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,219,110,first,133265,133190,133312,True,133275,2,5,4,other_gt_stroke_match,110,133276,covered,114,133251,133402,114,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,220,110,last,133358,133312,133434,True,133367,1,5,4,no_gt_stroke_match,,,covered,114,133251,133402,114,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,221,111,first,134201,134126,134277,True,134193,5,5,4,no_gt_stroke_match,,,covered,115,134025,134584,115,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,222,111,last,134498,134423,134574,True,134483,3,5,4,no_gt_stroke_match,,,covered,115,134025,134584,115,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,223,112,first,135374,135299,135450,True,135386,2,5,4,no_gt_stroke_match,,,split,,,,116,,no_associated_span,
detected_ckn_opencv_consensus/sset_01/tracknet-stride-1,224,112,last,135576,135501,135652,True,135574,5,5,4,first_last_stroke_match,112,135576,split,,,,116,,no_associated_span,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,0,0,first,23661,23586,23737,True,23665,3,5,4,first_last_stroke_match,0,23661,covered,0,23423,23922,0,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,1,0,last,23870,23795,23946,True,23870,3,5,4,first_last_stroke_match,0,23870,covered,0,23423,23922,0,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,2,1,first,24371,24296,24447,True,24369,3,5,4,first_last_stroke_match,1,24371,covered,1,24365,24709,1,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,3,1,last,24645,24570,24721,True,24643,3,5,4,first_last_stroke_match,1,24645,covered,1,24365,24709,1,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,4,2,first,25115,25040,25164,True,25134,1,5,4,other_gt_stroke_match,2,25132,covered,2,25111,25242,2,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,5,2,last,25211,25164,25287,True,25217,2,5,4,no_gt_stroke_match,,,covered,2,25111,25242,2,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,6,3,first,25829,25754,25837,True,25826,0,5,4,first_last_stroke_match,3,25829,covered,3,25824,25925,3,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,7,3,last,25844,25837,25920,True,25839,2,5,4,no_gt_stroke_match,,,covered,3,25824,25925,3,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,8,4,first,26199,26124,26275,True,26225,2,5,4,no_gt_stroke_match,,,missed,,,,4,,no_associated_span,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,9,5,first,27574,27499,27583,True,27569,0,5,4,no_gt_stroke_match,,,covered,5,27511,27663,5,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,10,5,last,27590,27583,27666,True,27587,2,5,4,first_last_stroke_match,5,27590,covered,5,27511,27663,5,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,11,6,first,28053,27978,28129,True,28049,3,5,4,first_last_stroke_match,6,28053,covered,6,28003,28505,6,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,12,6,last,28421,28346,28497,True,28405,3,5,4,other_gt_stroke_match,6,28407,covered,6,28003,28505,6,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,13,7,first,29126,29051,29168,True,29121,2,5,4,no_gt_stroke_match,,,covered,8,29117,29262,8,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,14,7,last,29208,29168,29284,True,29223,2,5,4,no_gt_stroke_match,,,covered,8,29117,29262,8,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,15,8,first,29767,29692,29843,True,29761,2,5,4,no_gt_stroke_match,,,covered,10,29745,30157,10,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,16,8,last,30048,29973,30124,True,30049,6,5,4,first_last_stroke_match,8,30048,covered,10,29745,30157,10,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,17,9,first,30948,30873,30982,True,30945,2,5,4,first_last_stroke_match,9,30948,covered,11,30940,31076,11,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,18,9,last,31014,30982,31090,True,31012,3,5,4,first_last_stroke_match,9,31014,covered,11,30940,31076,11,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,19,10,first,31564,31489,31604,True,31569,2,5,4,no_gt_stroke_match,,,covered,12,31536,31704,12,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,20,10,last,31642,31604,31718,True,31646,3,5,4,first_last_stroke_match,10,31642,covered,12,31536,31704,12,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,21,11,first,32865,32790,32941,True,32865,2,5,4,first_last_stroke_match,11,32865,covered,14,32855,33239,14,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,22,11,last,33185,33110,33261,True,33182,4,5,4,first_last_stroke_match,11,33185,covered,14,32855,33239,14,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,23,12,first,34021,33946,34084,True,34017,2,5,4,first_last_stroke_match,12,34021,covered,15,33981,34195,15,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,24,12,last,34146,34084,34222,True,34144,5,5,4,first_last_stroke_match,12,34146,covered,15,33981,34195,15,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,25,13,first,35137,35062,35213,True,35121,3,5,4,no_gt_stroke_match,,,covered,17,35097,35518,17,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,26,13,last,35456,35381,35532,True,35455,4,5,4,first_last_stroke_match,13,35456,covered,17,35097,35518,17,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,27,14,first,36091,36016,36108,False,,0,5,4,no_candidate,,,covered,18,36090,36247,,,no_candidate,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,28,14,last,36123,36108,36199,True,36121,1,5,4,first_last_stroke_match,14,36123,covered,18,36090,36247,18,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,29,15,first,37494,37419,37570,True,37489,2,5,4,no_gt_stroke_match,,,covered,19,37441,37794,19,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,30,15,last,37692,37617,37768,True,37694,4,5,4,first_last_stroke_match,15,37692,covered,19,37441,37794,19,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,31,16,first,38232,38157,38298,True,38225,2,5,4,no_gt_stroke_match,,,covered,20,38204,38472,20,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,32,16,last,38363,38298,38439,True,38362,4,5,4,first_last_stroke_match,16,38363,covered,20,38204,38472,20,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,33,17,first,38837,38762,38913,True,38849,1,5,4,no_gt_stroke_match,,,missed,,,,21,,no_associated_span,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,34,18,first,39589,39514,39665,True,39585,1,5,4,first_last_stroke_match,18,39589,covered,22,39543,39687,22,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,35,19,first,40094,40019,40170,True,40097,3,5,4,first_last_stroke_match,19,40094,covered,23,40094,40447,23,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,36,19,last,40360,40285,40436,True,40358,5,5,4,first_last_stroke_match,19,40360,covered,23,40094,40447,23,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,37,20,first,42317,42242,42328,True,42307,1,5,4,no_gt_stroke_match,,,covered,24,42271,42376,24,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,38,20,last,42337,42328,42413,True,42336,0,5,4,first_last_stroke_match,20,42337,covered,24,42271,42376,24,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,39,21,first,42792,42717,42868,True,42788,4,5,4,first_last_stroke_match,21,42792,covered,25,42743,43312,25,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,40,21,last,43294,43219,43370,True,43293,4,5,4,first_last_stroke_match,21,43294,covered,25,42743,43312,25,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,41,22,first,44350,44275,44424,True,44353,2,5,4,first_last_stroke_match,22,44350,covered,26,44332,44591,26,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,42,22,last,44496,44424,44572,True,44494,2,5,4,first_last_stroke_match,22,44496,covered,26,44332,44591,26,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,43,23,first,45928,45853,46004,True,45918,3,5,4,no_gt_stroke_match,,,covered,27,45884,46193,27,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,44,23,last,46108,46033,46184,True,46110,5,5,4,first_last_stroke_match,23,46108,covered,27,45884,46193,27,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,45,24,first,46584,46509,46660,True,46582,3,5,4,first_last_stroke_match,24,46584,covered,28,46576,47128,28,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,46,24,last,47101,47026,47177,True,47105,3,5,4,first_last_stroke_match,24,47101,covered,28,46576,47128,28,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,47,25,first,47865,47790,47941,True,47886,3,5,4,no_gt_stroke_match,,,missed,,,,29,,no_associated_span,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,48,26,first,48517,48442,48593,True,48513,3,5,4,first_last_stroke_match,26,48517,covered,30,48485,48951,30,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,49,26,last,48863,48788,48939,True,48862,5,5,4,first_last_stroke_match,26,48863,covered,30,48485,48951,30,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,50,27,first,49621,49546,49634,False,,0,5,4,no_candidate,,,missed,,,,,,no_candidate,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,51,27,last,49645,49634,49721,False,,0,5,4,no_candidate,,,missed,,,,,,no_candidate,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,52,28,first,51104,51029,51180,True,51105,2,5,4,first_last_stroke_match,28,51104,covered,31,51089,51547,31,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,53,28,last,51541,51466,51617,True,51538,2,5,4,first_last_stroke_match,28,51541,covered,31,51089,51547,31,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,54,29,first,52850,52775,52872,True,52849,1,5,4,first_last_stroke_match,29,52850,covered,32,52841,52924,32,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,55,29,last,52892,52872,52968,True,52891,0,5,4,first_last_stroke_match,29,52892,covered,32,52841,52924,32,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,56,30,first,53622,53547,53698,True,53633,2,5,4,no_gt_stroke_match,,,missed,,,,33,,no_associated_span,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,57,31,first,55339,55264,55354,False,,0,5,4,no_candidate,,,covered,34,55292,55384,,,no_candidate,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,58,31,last,55367,55354,55443,True,55365,0,5,4,first_last_stroke_match,31,55367,covered,34,55292,55384,34,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,59,32,first,56069,55994,56122,True,56104,0,5,4,other_gt_stroke_match,32,56106,covered,35,56061,56247,35,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,60,32,last,56174,56122,56250,True,56160,4,5,4,other_gt_stroke_match,32,56161,covered,35,56061,56247,35,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,61,33,first,56734,56659,56748,True,56726,0,5,4,no_gt_stroke_match,,,covered,36,56698,56813,36,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,62,33,last,56760,56748,56836,True,56769,0,5,4,no_gt_stroke_match,,,covered,36,56698,56813,36,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,63,34,first,58164,58089,58240,True,58179,2,5,4,no_gt_stroke_match,,,missed,,,,37,,no_associated_span,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,64,35,first,59292,59217,59368,True,59281,4,5,4,no_gt_stroke_match,,,covered,38,59245,59979,38,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,65,35,last,59887,59812,59963,True,59886,4,5,4,first_last_stroke_match,35,59887,covered,38,59245,59979,38,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,66,36,first,61530,61455,61559,True,61521,3,5,4,no_gt_stroke_match,,,covered,39,61487,61661,39,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,67,36,last,61587,61559,61663,True,61582,2,5,4,other_gt_stroke_match,36,61586,covered,39,61487,61661,39,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,68,37,first,62257,62182,62333,True,62257,3,5,4,first_last_stroke_match,37,62257,covered,40,62217,62585,40,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,69,37,last,62547,62472,62623,True,62546,4,5,4,first_last_stroke_match,37,62547,covered,40,62217,62585,40,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,70,38,first,66397,66322,66428,True,66401,1,5,4,first_last_stroke_match,38,66397,covered,41,66055,66511,41,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,71,38,last,66458,66428,66534,True,66457,2,5,4,first_last_stroke_match,38,66458,covered,41,66055,66511,41,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,72,39,first,67215,67140,67268,True,67217,1,5,4,first_last_stroke_match,39,67215,covered,42,67210,67364,42,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,73,39,last,67319,67268,67395,True,67317,3,5,4,first_last_stroke_match,39,67319,covered,42,67210,67364,42,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,74,40,first,67731,67656,67807,True,67745,2,5,4,no_gt_stroke_match,,,missed,,,,43,,no_associated_span,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,75,41,first,68273,68198,68344,True,68273,3,5,4,first_last_stroke_match,41,68273,covered,44,68266,68468,44,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,76,41,last,68414,68344,68490,True,68414,4,5,4,first_last_stroke_match,41,68414,covered,44,68266,68468,44,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,77,42,first,68970,68895,69046,True,68974,3,5,4,first_last_stroke_match,42,68970,covered,45,68961,69344,45,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,78,43,first,70706,70631,70740,True,70717,0,5,4,no_gt_stroke_match,,,covered,46,70664,70834,46,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,79,43,last,70773,70740,70849,True,70772,4,5,4,first_last_stroke_match,43,70773,covered,46,70664,70834,46,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,80,44,first,71219,71144,71259,True,71217,1,5,4,first_last_stroke_match,44,71219,covered,47,71168,71351,47,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,81,44,last,71297,71259,71373,True,71295,3,5,4,first_last_stroke_match,44,71297,covered,47,71168,71351,47,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,82,45,first,72384,72309,72460,True,72385,4,5,4,first_last_stroke_match,45,72384,covered,48,72352,72594,48,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,83,45,last,72587,72512,72663,True,72590,3,5,4,first_last_stroke_match,45,72587,covered,48,72352,72594,48,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,84,46,first,73305,73230,73360,True,73296,2,5,4,no_gt_stroke_match,,,covered,50,73255,73463,50,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,85,46,last,73413,73360,73489,True,73403,2,5,4,other_gt_stroke_match,46,73404,covered,50,73255,73463,50,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,86,47,first,73900,73825,73976,True,73921,1,5,4,no_gt_stroke_match,,,missed,,,,52,,no_associated_span,
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,87,48,first,74568,74493,74644,True,74561,2,5,4,no_gt_stroke_match,,,covered,53,74556,75322,53,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,88,48,last,75241,75166,75317,True,75240,6,5,4,first_last_stroke_match,48,75241,covered,53,74556,75322,53,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,89,49,first,75900,75825,75962,True,75915,1,5,4,other_gt_stroke_match,49,75916,covered,54,75890,76093,54,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,90,49,last,76023,75962,76099,True,76021,3,5,4,first_last_stroke_match,49,76023,covered,54,75890,76093,54,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,91,50,first,77059,76984,77088,True,77057,1,5,4,first_last_stroke_match,50,77059,covered,55,77011,77271,55,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,92,50,last,77115,77088,77191,True,77115,3,5,4,first_last_stroke_match,50,77115,covered,55,77011,77271,55,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,93,51,first,77944,77869,78020,True,77935,4,5,4,no_gt_stroke_match,,,covered,56,77914,78246,56,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,94,51,last,78221,78146,78297,True,78222,2,5,4,first_last_stroke_match,51,78221,covered,56,77914,78246,56,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,95,52,first,79702,79627,79778,True,79697,3,5,4,no_gt_stroke_match,,,covered,57,79687,80009,57,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,96,52,last,79955,79880,80031,True,79953,4,5,4,first_last_stroke_match,52,79955,covered,57,79687,80009,57,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,97,53,first,81000,80925,81076,True,80996,3,5,4,first_last_stroke_match,53,81000,covered,58,80994,81240,58,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,98,53,last,81214,81139,81290,True,81217,2,5,4,first_last_stroke_match,53,81214,covered,58,80994,81240,58,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,99,54,first,81946,81871,81971,True,81970,0,5,4,other_gt_stroke_match,54,81972,covered,60,81946,82079,60,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,100,54,last,81994,81971,82070,True,81993,1,5,4,first_last_stroke_match,54,81994,covered,60,81946,82079,60,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,101,55,first,83901,83826,83972,True,83910,1,5,4,other_gt_stroke_match,55,83912,covered,61,83894,84114,61,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,102,55,last,84042,83972,84118,True,84041,4,5,4,first_last_stroke_match,55,84042,covered,61,83894,84114,61,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_15/tracknet-stride-8,103,56,first,84572,84497,84582,True,84577,1,5,4,no_gt_stroke_match,,,covered,63,84529,84690,63,True,inside_associated_span,0
